time_s,gyro_pitch_rad_s_faulty,fault_label
8.56,-0.0743282849927095,0
8.57,-0.0612000655830302,0
8.58,-0.0713461428357777,0
8.59,-0.0594044855772404,0
8.6,-0.0636146657788714,0
8.61,-0.0807116309943984,0
8.620000000000001,-0.0499896340635772,0
8.63,-0.0474166087005852,0
8.64,-0.0714141755544786,0
8.65,-0.0690744120647391,0
8.66,-0.0622500556973167,0
8.67,-0.061675660883271,0
8.68,-0.0583465119790603,0
8.69,-0.0447418426768533,0
8.700000000000001,-0.0665255018121949,0
8.71,-0.0726513522318368,0
8.72,-0.0783741317378413,0
8.73,-0.0718030095777488,0
8.74,-0.0647379592848303,0
8.75,-0.0463743025425902,0
8.76,-0.0694093975982184,0
8.77,-0.0619090208708695,0
8.78,-0.06422495799271,0
8.790000000000001,-0.0520908382973964,0
8.8,-0.0386197025906486,0
8.81,-0.0691121846475257,0
8.82,-0.0686125760678758,0
8.83,-0.0531914726248381,0
8.84,-0.0567292816214984,0
8.85,-0.0449964540597762,0
8.86,-0.0575397922138998,0
8.870000000000001,-0.0668877579139534,0
8.88,-0.0573042680290131,0
8.89,-0.0520399764157684,0
8.9,-0.0548386029779417,0
8.91,-0.0578873138178007,0
8.92,-0.0522101533909173,0
8.93,-0.051101007367226,0
8.94,-0.0488896531400273,0
8.950000000000001,-0.0561416406723059,0
8.96,-0.0642176334512476,0
8.97,-0.0609972453259566,0
8.98,-0.050317438306825,0
8.99,-0.0704702464563188,0
9.0,-0.058532734134804,0
9.01,-0.0660716481919405,0
9.02,-0.0617698196736797,0
9.03,-0.0491919716772894,0
9.04,-0.0599849361217293,0
9.05,-0.0613512114049559,0
9.06,-0.0753340014103386,0
9.07,-0.0541929798829119,0
9.08,-0.0551209610582341,0
9.09,-0.039863754058365,0
9.1,-0.0644947924262084,0
9.11,-0.0591464251740628,0
9.12,-0.058765218759283,0
9.13,-0.0454058578572071,0
9.14,-0.0620548880498659,0
9.15,-0.0582334656116498,0
9.16,-0.0548666690075866,0
9.17,-0.0590017001816545,0
9.18,-0.0652544878833809,0
9.19,-0.0587718140559399,0
9.2,-0.0498991595260703,0
9.21,-0.0708235926867334,0
9.22,-0.0591519040491923,0
9.23,-0.0674061672376165,0
9.24,-0.0483780470343406,0
9.25,-0.0754841312530133,0
9.26,-0.065765422885633,0
9.27,-0.0563282198490223,0
9.28,-0.0443694231003116,0
9.29,-0.0606066800057061,0
9.3,-0.0654258744540628,0
9.31,-0.0409871966341828,0
9.32,-0.0742039793635522,0
9.33,-0.0816371563679742,0
9.34,-0.0551743906613007,0
9.35,-0.0645206961747255,0
9.36,-0.0696382797600355,0
9.37,-0.0522683621292314,0
9.38,-0.056840070292454,0
9.39,-0.0648451888308036,0
9.4,-0.071933944313783,0
9.41,-0.0503329959992145,0
9.42,-0.0524823960472561,0
9.43,-0.0599031730373172,0
9.44,-0.0403722174786748,0
9.45,-0.0694667730509319,0
9.46,-0.0739486784008345,0
9.47,-0.0655401705024824,0
9.48,-0.0590047733481799,0
9.49,-0.0560435008115279,0
9.5,-0.0608173952241522,0
9.51,-0.0548127757363423,0
9.52,-0.0707771732231099,0
9.53,-0.0437527349687232,0
9.54,-0.0589406461123151,0
9.55,-0.0468750791831942,0
9.56,-0.054549835639149,0
9.57,-0.0533387555515412,0
9.58,-0.0521379592434172,0
9.59,-0.0532880350613002,0
9.6,-0.051267524667781,0
9.61,-0.0443330002623428,0
9.62,-0.0555892275870186,0
9.63,-0.0503944546116416,0
9.64,-0.0583120400070727,0
9.65,-0.0429438385806794,0
9.66,-0.0640393970741552,0
9.67,-0.0391966675762382,0
9.68,-0.0575383827166306,0
9.69,-0.0713754179433628,0
9.7,-0.0557176178814562,0
9.71,-0.0637403041350856,0
9.72,-0.0484546070829681,0
9.73,-0.0633186659593697,0
9.74,-0.0611857718085126,0
9.75,-0.0755509829856578,0
9.76,-0.0611104031697131,0
9.77,-0.0807580228954346,0
9.78,-0.0722902721551292,0
9.79,-0.0487792356162088,0
9.8,-0.0484576421806829,0
9.81,-0.0519934524758546,0
9.82,-0.0658502960322025,0
9.83,-0.0565902763327939,0
9.84,-0.0560819375172972,0
9.85,-0.0675624291177488,0
9.86,-0.0408777896502024,0
9.87,-0.0470712601830633,0
9.88,-0.0579877549009854,0
9.89,-0.0554426042109419,0
9.9,-0.0535611030723058,0
9.91,-0.0759958672844717,0
9.92,-0.0579839985922738,0
9.93,-0.0622658919885364,0
9.94,-0.0653961928147321,0
9.95,-0.0581250572428621,0
9.96,-0.037271368993479,0
9.97,-0.048774103938557,0
9.98,-0.06082873910313,0
9.99,-0.0493256564653918,0
10.0,-0.0409925834914553,0
10.01,-0.0456745732259072,0
10.02,0.5399581372143409,0
10.03,0.4765364997308016,0
10.04,0.4255741757430325,0
10.05,0.3578629385213074,0
10.06,0.2988814661137604,0
10.07,0.2336699951743885,0
10.08,0.177227762876534,0
10.09,0.1033749131170191,0
10.1,0.0669520994415226,0
10.11,0.0042565287232858,0
10.12,-0.0246938995204512,0
10.13,-0.096048935689402,0
10.14,-0.1113149293396317,0
10.15,-0.1619084840126529,0
10.16,-0.2012593897664606,0
10.17,-0.2260910721020888,0
10.18,-0.2466676147324019,0
10.19,-0.2572405558513594,0
10.2,-0.2702198915801553,0
10.21,-0.2912765595016859,0
10.22,-0.2922075223500674,0
10.23,-0.2735322005105656,0
10.24,-0.2774911261612989,0
10.25,-0.2873061176947437,0
10.26,-0.2855654662628571,0
10.27,-0.2766844940358222,0
10.28,-0.2616455609150398,0
10.29,-0.2661546722402424,0
10.3,-0.2451866153693926,0
10.31,-0.2448083925567263,0
10.32,-0.2087378015497568,0
10.33,-0.1902257129180662,0
10.34,-0.1851057527976229,0
10.35,-0.1479514310329245,0
10.36,-0.159422863171349,0
10.37,-0.1455361488920046,0
10.38,-0.1128057457327362,0
10.39,-0.0893252057972088,0
10.4,-0.0684279903631121,0
10.41,-0.0761691010394577,0
10.42,-0.0480449956705283,0
10.43,-0.0474839596935758,0
10.44,-0.0381656993192636,0
10.45,-0.0180566372116294,0
10.46,-0.0119596795426258,0
10.47,-0.0269789254557186,0
10.48,0.0096841114068282,0
10.49,0.0137408325173465,0
10.5,-0.0023732399151209,0
10.51,0.0107485373700547,0
10.52,0.0136581362651633,0
10.53,0.0123324254075817,0
10.54,0.0043786209449032,0
10.55,0.0025420848576742,0
10.56,0.0076762010235259,0
10.57,0.0177076670031095,0
10.58,0.008919789603797,0
10.59,-0.0031845768046378,0
10.6,0.0048893078431545,0
10.61,-0.0349726599914486,0
10.62,0.0011045738377508,0
10.63,-0.0318417578026671,0
10.64,-0.0222296539146717,0
10.65,-0.033999561806877,0
10.66,-0.0399271006036268,0
10.67,-0.0194772628152758,0
10.68,-0.0397490431154766,0
10.69,-0.0354337218115679,0
10.7,-0.0429994810623235,0
10.71,-0.0411662735998579,0
10.72,-0.0483253201027093,0
10.73,-0.0648116198250964,0
10.74,-0.044624419942525,0
10.75,-0.0618380281705506,0
10.76,-0.0744829146388109,0
10.77,-0.0649176099296173,0
10.78,-0.0470542635583906,0
10.79,-0.0546978674350047,0
10.8,-0.0675475139083284,0
10.81,-0.068149719381981,0
10.82,-0.0682197446509796,0
10.83,-0.0443490429570151,0
10.84,-0.0611954847790386,0
10.85,-0.0604174083447907,0
10.86,-0.0539429462932957,0
10.87,-0.0612316070548236,0
10.88,-0.0654503720749218,0
10.89,-0.0639515038480944,0
10.9,-0.0617401809876352,0
10.91,-0.0603605718726217,0
10.92,-0.0516233620288252,0
10.93,-0.0572567636032513,0
10.94,-0.0493086454583615,0
10.95,-0.0562990452280986,0
10.96,-0.0535747736600481,0
10.97,-0.073237777361934,0
10.98,-0.0430240596225579,0
10.99,-0.0477009733769672,0
11.0,-0.0402197806548157,0
11.01,-0.0782590353621251,0
11.02,-0.027577548479797,0
11.03,-0.0490944721680749,0
11.04,-0.0359294256951013,0
11.05,-0.0568000750921042,0
11.06,-0.0397406502063627,0
11.07,-0.0559469921762904,0
11.08,-0.0512705441831784,0
11.09,-0.0255857649528083,0
11.1,-0.0463962117916379,0
11.11,-0.0421446844615555,0
11.12,-0.035509965602698,0
11.13,-0.0392027078730278,0
11.14,-0.0426563880773492,0
11.15,-0.0405588556826824,0
11.16,-0.0202635590607062,0
11.17,-0.0449989714377182,0
11.18,-0.0425671548939058,0
11.19,-0.0342518178183253,0
11.2,-0.0339028862971916,0
11.21,-0.0333021153979199,0
11.22,-0.0390090574312649,0
11.23,-0.0570554970926039,0
11.24,-0.0295211800870834,0
11.25,-0.0575461277390769,0
11.26,-0.0432771795782553,0
11.27,-0.0540577781849481,0
11.28,-0.0473558549509172,0
11.29,-0.043612005642091,0
11.3,-0.0438550563523682,0
11.31,-0.0430007784866909,0
11.32,-0.0312154780955466,0
11.33,-0.0429303407192181,0
11.34,-0.0500004037581333,0
11.35,-0.0379910606979542,0
11.36,-0.0357904268032523,0
11.37,-0.0599949318168634,0
11.38,-0.0417597430101703,0
11.39,-0.0407189180957092,0
11.4,-0.0506862071708793,0
11.41,-0.0339176091274613,0
11.42,-0.0491247830393123,0
11.43,-0.0463048090626171,0
11.44,-0.0492158460746314,0
11.45,-0.0472435457997673,0
11.46,-0.058267408554678,0
11.47,-0.0616030510691587,0
11.48,-0.0311493619478962,0
11.49,-0.05545126033354,0
11.5,-0.0567794873896026,0
11.51,-0.0682813116580306,0
11.52,-0.0530179683638671,0
11.53,-0.0597403558721507,0
11.54,-0.0299715552581542,0
11.55,-0.0361777995360005,0
11.56,-0.053044519639485,0
11.57,-0.0235291472408976,0
11.58,-0.0361303380758914,0
11.59,-0.0490952440426353,0
11.6,-0.0707447242620783,0
11.61,-0.0227500311521799,0
11.62,-0.0594691857362331,0
11.63,-0.0619467430469269,0
11.64,-0.0351916329265816,0
11.65,-0.0209496069316064,0
11.66,-0.0314392691180382,0
11.67,-0.0395826487251684,0
11.68,-0.0392185702846981,0
11.69,-0.0365806767579759,0
11.7,-0.0374782902229034,0
11.71,-0.0422120850449533,0
11.72,-0.0439417262005125,0
11.73,-0.0455723445857064,0
11.74,-0.0524512909474482,0
11.75,-0.047685800945283,0
11.76,-0.0617778199172333,0
11.77,-0.045802279449555,0
11.78,-0.0546765032137651,0
11.79,-0.0557989376266717,0
11.8,-0.0429369855088469,0
11.81,-0.0307889274689755,0
11.82,-0.0354986843470303,0
11.83,-0.0603593962235163,0
11.84,-0.0545226418080413,0
11.85,-0.0351898683163727,0
11.86,-0.0543927706566838,0
11.87,-0.0467835166349145,0
11.88,-0.0390048266510579,0
11.89,-0.0541557570079761,0
11.9,-0.0433842774192753,0
11.91,-0.0577427386495876,0
11.92,-0.0503793399014974,0
11.93,-0.0411297692180797,0
11.94,-0.0602182305701665,0
11.95,-0.0398430797289438,0
11.96,-0.0444026310683458,0
11.97,-0.0386387456790282,0
11.98,-0.0418809453862561,0
11.99,-0.0304342635738311,0
12.0,-0.0427782390862331,0
12.01,-0.048278689640733,0
12.02,-0.0427152436015791,0
12.03,-0.0384583574792744,0
12.04,-0.043355489991701,0
12.05,-0.0433906568616064,0
12.06,-0.0507687964288303,0
12.07,-0.0503301049490382,0
12.08,-0.0576793572891375,0
12.09,-0.026109814357285,0
12.1,-0.0559966288279479,0
12.11,-0.0504396624797016,0
12.12,-0.0506475509983989,0
12.13,-0.0344674031848323,0
12.14,-0.0463196525736189,0
12.15,-0.0308466161931528,0
12.16,-0.0500132214781361,0
12.17,-0.0404430671317283,0
12.18,-0.051541599513201,0
12.19,-0.0216921900620926,0
12.2,-0.0549756498412767,0
12.21,-0.0399578695404035,0
12.22,-0.0366751356840766,0
12.23,-0.0388321444139584,0
12.24,-0.0447806286725241,0
12.25,-0.044183941464628,0
12.26,-0.0424059453913736,0
12.27,-0.0442727248223744,0
12.28,-0.0331228519049731,0
12.29,-0.0206156186296065,0
12.3,-0.0482552127707119,0
12.31,-0.0563379851670654,0
12.32,-0.0434826244043706,0
12.33,-0.0167627218997056,0
12.34,-0.0505567108983033,0
12.35,-0.0260890627971768,0
12.36,-0.0256635826666403,0
12.37,-0.047936907828016,0
12.38,-0.0366716860124994,0
12.39,-0.0260380828017512,0
12.4,-0.0460738855055518,0
12.41,-0.0442789855619051,0
12.42,-0.0480205696926544,0
12.43,-0.0523119030182762,0
12.44,-0.0486176765731021,0
12.45,-0.0543248549019891,0
12.46,-0.0417051514680151,0
12.47,-0.0497062338207039,0
12.48,-0.0396291392376553,0
12.49,-0.0574864344549766,0
12.5,-0.0385791405233065,0
12.51,-0.0335131066882359,0
12.52,-0.0617461990048103,0
12.53,-0.0380287208511282,0
12.54,-0.0294530436970493,0
12.55,-0.0537865997759258,0
12.56,-0.0249249366322537,0
12.57,-0.0374209624451977,0
12.58,-0.0486217904628483,0
12.59,-0.0420899154941215,0
12.6,-0.0359095477920148,0
12.61,-0.0406934002745975,0
12.62,-0.0360265819653053,0
12.63,-0.050581620924257,0
12.64,-0.03964207980113,0
12.65,-0.0554337000773939,0
12.66,-0.0423697503895135,0
12.67,-0.0502575715333007,0
12.68,-0.0485348731221792,0
12.69,-0.0287797958051148,0
12.7,-0.0301888570420421,0
12.71,-0.034971885621016,0
12.72,-0.0519477815494623,0
12.73,-0.0441502041275436,0
12.74,-0.0288166867759163,0
12.75,-0.0394921165963314,0
12.76,-0.0176776891668117,0
12.77,-0.0368995806581188,0
12.78,-0.0388741165487937,0
12.79,-0.0438476935087645,0
12.8,-0.0393831116093019,0
12.81,-0.0422052794644889,0
12.82,-0.0335616213539985,0
12.83,-0.0310378764167218,0
12.84,-0.048427047941092,0
12.85,-0.0538417967625248,0
12.86,-0.058853892876796,0
12.87,-0.0353743537731436,0
12.88,-0.0514504150117133,0
12.89,-0.0619081889346747,0
12.9,-0.0364560814174569,0
12.91,-0.0153745055350313,0
12.92,-0.0403278903883018,0
12.93,-0.0318450000853103,0
12.94,-0.0393743856238555,0
12.95,-0.0411443909270894,0
12.96,-0.0309275876952919,0
12.97,-0.042983998330421,0
12.98,-0.0373702717807266,0
12.99,-0.0367902001389639,0
13.0,-0.0466511069737795,0
13.01,-0.0300128439704665,0
13.02,-0.0416459708036298,0
13.03,-0.0474169714000831,0
13.04,-0.034457608885116,0
13.05,-0.0487706158344565,0
13.06,-0.0394673946237971,0
13.07,-0.0398037081965799,0
13.08,-0.0288169168733029,0
13.09,-0.0348922872305603,0
13.1,-0.0398529793887161,0
13.11,-0.0313885307744662,0
13.12,-0.0256276464865989,0
13.13,-0.0339151918952761,0
13.14,-0.0393533870384806,0
13.15,-0.0525389396505059,0
13.16,-0.0500354243617364,0
13.17,-0.0424002919757224,0
13.18,-0.0454069714130777,0
13.19,-0.0411454145741736,0
13.2,-0.0386731025493026,0
13.21,-0.0339066229879302,0
13.22,-0.0398725358723045,0
13.23,-0.0342665783575604,0
13.24,-0.0384509467819383,0
13.25,-0.058814502414041,0
13.26,-0.0484173864224704,0
13.27,-0.0404291538879556,0
13.28,-0.0510495218915629,0
13.29,-0.0329176337306087,0
13.3,-0.0235738098363914,0
13.31,-0.0266581474406786,0
13.32,-0.0409446932221317,0
13.33,-0.0238675525298807,0
13.34,-0.0372527396016648,0
13.35,-0.0420749250977275,0
13.36,-0.0448027942105396,0
13.37,-0.0416582176346587,0
13.38,-0.0424800931800678,0
13.39,-0.0368590180454739,0
13.4,-0.0369223467990419,0
13.41,-0.0384625838277622,0
13.42,-0.0340886708432795,0
13.43,-0.0265166494074818,0
13.44,-0.0288926815298454,0
13.45,-0.0532023644231136,0
13.46,-0.0638578090786342,0
13.47,-0.0289406627560632,0
13.48,-0.0519179641502517,0
13.49,-0.0404621976518074,0
13.5,-0.0498810915386152,0
13.51,-0.0561652344848007,0
13.52,-0.0326963228488018,0
13.53,-0.0304849697423484,0
13.54,-0.0438072477575804,0
13.55,-0.0639182402599117,0
13.56,-0.0434359865793028,0
13.57,-0.0340212779514446,0
13.58,-0.052694260724849,0
13.59,-0.0360374239579546,0
13.6,-0.0379900508078186,0
13.61,-0.0320100174666849,0
13.62,-0.0365731598451076,0
13.63,-0.0474657348466964,0
13.64,-0.0257354630819274,0
13.65,-0.0392526571388991,0
13.66,-0.0379066406473407,0
13.67,-0.0469325590908486,0
13.68,-0.0419990365211257,0
13.69,-0.0463806257627991,0
13.7,-0.0392284937682645,0
13.71,-0.0203484326621635,0
13.72,-0.0511510627363637,0
13.73,-0.0535342484651458,0
13.74,-0.0226535634999015,0
13.75,-0.0394251847037946,0
13.76,-0.043989405092053,0
13.77,-0.0268664089544785,0
13.78,-0.0432884374204188,0
13.79,-0.0189390588638734,0
13.8,-0.0303868187427556,0
13.81,-0.0420121601630929,0
13.82,-0.0155269794212595,0
13.83,-0.0431242727716849,0
13.84,-0.0296132779846278,0
13.85,-0.0340084598907922,0
13.86,-0.0239511722623384,0
13.87,-0.0213207177593359,0
13.88,-0.0365830775463935,0
13.89,-0.0444046314170575,0
13.9,-0.0322381089480146,0
13.91,-0.0435824053430844,0
13.92,-0.016638843656453,0
13.93,-0.035374870135923,0
13.94,-0.0403609887125154,0
13.95,-0.034828561938226,0
13.96,-0.0501142613408141,0
13.97,-0.0463268135364426,0
13.98,-0.0245742496411778,0
13.99,-0.0431150875502151,0
14.0,-0.0469830507063028,0
14.01,-0.0311152491627187,0
14.02,-0.024592610252243,0
14.03,-0.029228032721249,0
14.04,-0.0264250415361865,0
14.05,-0.0439214600066429,0
14.06,-0.0505396443027839,0
14.07,-0.021276267050041,0
14.08,-0.0394845049493244,0
14.09,-0.0387341764166647,0
14.1,-0.0229120808735156,0
14.11,-0.0305999342416715,0
14.12,-0.0315716043240884,0
14.13,-0.0144487416394699,0
14.14,-0.0425022654463477,0
14.15,-0.0267570346100846,0
14.16,-0.0354336917763124,0
14.17,-0.033286321457056,0
14.18,-0.0206560149964716,0
14.19,-0.0308308302243455,0
14.2,-0.0304947487613439,0
14.21,-0.025121190916711,0
14.22,-0.0394643790413957,0
14.23,-0.0441755683481058,0
14.24,-0.0462002157804172,0
14.25,-0.0553843739102495,0
14.26,-0.0151274526882341,0
14.27,-0.0466903552050771,0
14.28,-0.0378395867374513,0
14.29,-0.0383639936624625,0
14.3,-0.032490634880792,0
14.31,-0.0273762017975957,0
14.32,-0.0268977418181517,0
14.33,-0.0413021844370937,0
14.34,-0.0371115909764163,0
14.35,-0.0325835684352089,0
14.36,-0.0378653035049931,0
14.37,-0.0192739908848246,0
14.38,-0.0304067815366202,0
14.39,-0.0279368675238009,0
14.4,-0.0286259768791983,0
14.41,-0.0234892249594085,0
14.42,-0.0333829516483589,0
14.43,-0.0481307201039467,0
14.44,-0.031134784147783,0
14.45,-0.0416145252688638,0
14.46,-0.040356445420035,0
14.47,-0.0291759902819565,0
14.48,-0.0226261812148296,0
14.49,-0.0347657072190472,0
14.5,-0.0318595335274023,0
14.51,-0.017895184502858,0
14.52,-0.0324793021046561,0
14.53,-0.0088395323944961,0
14.54,-0.0291708264409499,0
14.55,-0.0524031396172684,0
14.56,-0.0272317147589705,0
14.57,-0.0309231959344547,0
14.58,-0.0218069309821029,0
14.59,-0.0279423537375978,0
14.6,-0.0360284658700695,0
14.61,-0.0468566572935742,0
14.62,-0.0366737065951375,0
14.63,-0.0430585079200173,0
14.64,-0.0403283975704258,0
14.65,-0.0286072691376274,0
14.66,-0.017763928739991,0
14.67,-0.0304862096569887,0
14.68,-0.0463617373953488,0
14.69,-0.0299268926384533,0
14.7,-0.0223766478029407,0
14.71,-0.0404108659406162,0
14.72,-0.0356233137462588,0
14.73,-0.0341063963414474,0
14.74,-0.0420724287267354,0
14.75,-0.0277108397309499,0
14.76,-0.0353733552606972,0
14.77,-0.0299388103347599,0
14.78,-0.0429793489036951,0
14.79,-0.0384493338881459,0
14.8,-0.0268212925238127,0
14.81,-0.0377438243441622,0
14.82,-0.0167162725772727,0
14.83,-0.0379527227934768,0
14.84,-0.0316799951397092,0
14.85,-0.0245714471757892,0
14.86,-0.0480515575779381,0
14.87,-0.0514465647926573,0
14.88,-0.0490656479200618,0
14.89,-0.0211538835195556,0
14.9,-0.0392689774642589,0
14.91,-0.0081391062595308,0
14.92,-0.0393343098534758,0
14.93,-0.0318170871988578,0
14.94,-0.0182122986486226,0
14.95,-0.0135432987748369,0
14.96,-0.0129600528626795,0
14.97,-0.0214623187307258,0
14.98,-0.0232762795583053,0
14.99,-0.0275625904060926,0
15.0,-0.0256752354424375,0
15.01,-0.0389417208127362,0
15.02,-0.0415829009760696,0
15.03,-0.0334057361558228,0
15.04,-0.0350449480875096,0
15.05,-0.0378465233628351,0
15.06,-0.0263215400080953,0
15.07,-0.0237035644879785,0
15.08,-0.0323437801450376,0
15.09,-0.0184238108336103,0
15.1,-0.0445872954758324,0
15.11,-0.0350783215176312,0
15.12,-0.0402813024609435,0
15.13,-0.0517498273292802,0
15.14,-0.0338826793222484,0
15.15,-0.0342447880771465,0
15.16,-0.0178642851319197,0
15.17,-0.0266621641436493,0
15.18,-0.0431836763186962,0
15.19,-0.0143724379626381,0
15.2,-0.0206746104844566,0
15.21,-0.0270355822767433,0
15.22,-0.0350930400208038,0
15.23,-0.0423942587573705,0
15.24,-0.0364936289303594,0
15.25,-0.0218557969557653,0
15.26,-0.0138691690597729,0
15.27,-0.0172543725632274,0
15.28,-0.0375471043267009,0
15.29,-0.0438266130147072,0
15.3,-0.031193430868619,0
15.31,-0.0502585675041844,0
15.32,-0.0293144028438738,0
15.33,-0.0339940373834168,0
15.34,-0.0371503332426577,0
15.35,-0.0484089805407221,0
15.36,-0.0272979551593877,0
15.37,-0.0377329954651306,0
15.38,-0.0440772105302147,0
15.39,-0.0610727434481122,0
15.4,-0.0325973733239055,0
15.41,-0.0145718348612743,0
15.42,-0.0156539086165798,0
15.43,-0.0368096364273347,0
15.44,-0.0382329905186749,0
15.45,-0.0274953461542004,0
15.46,-0.0421391844487088,0
15.47,-0.0291096747419376,0
15.48,-0.0244390767844749,0
15.49,-0.0198028551102253,0
15.5,-0.0330460576592733,0
15.51,-0.0340536055230305,0
15.52,-0.0407690664185253,0
15.53,-0.0402304378504757,0
15.54,-0.0341988380492734,0
15.55,-0.0282328297802699,0
15.56,-0.0227430950446125,0
15.57,-0.0398832078604875,0
15.58,-0.0168970301525878,0
15.59,-0.0345076696421435,0
15.6,-0.0319826445308723,0
15.61,-0.0392136463716635,0
15.62,-0.0559565100897782,0
15.63,-0.0228462512272943,0
15.64,-0.0242908836097706,0
15.65,-0.0344452351225739,0
15.66,-0.030934708831751,0
15.67,-0.0264178996685,0
15.68,-0.0471754455578991,0
15.69,-0.0368132281269145,0
15.7,-0.0235527880674563,0
15.71,-0.0440110816821185,0
15.72,-0.0285053797285311,0
15.73,-0.0449795676513941,0
15.74,-0.026722259238733,0
15.75,-0.0317158022001238,0
15.76,-0.0474835526650356,0
15.77,-0.0196577068687889,0
15.78,-0.0386239008361473,0
15.79,-0.0393534128143475,0
15.8,-0.0292181185477322,0
15.81,-0.0197103777845611,0
15.82,-0.0413279288979962,0
15.83,-0.0305258903014735,0
15.84,-0.0268275205466259,0
15.85,-0.0241576448852162,0
15.86,-0.0292973194742634,0
15.87,-0.0347050661550822,0
15.88,-0.0392837613859324,0
15.89,-0.0301195104550955,0
15.9,-0.0416754482181359,0
15.91,-0.0601406904707628,0
15.92,-0.0265347338770921,0
15.93,-0.0218341485585229,0
15.94,-0.0544760051677449,0
15.95,-0.0409171905205264,0
15.96,-0.0246015623699009,0
15.97,-0.0101913906631409,0
15.98,-0.0305316675667918,0
15.99,-0.0379929122719203,0
16.0,-0.0325151444497355,0
16.01,-0.016910732019551,0
16.02,-0.0370924731981191,0
16.03,-0.0385981057225854,0
16.04,-0.0354069942097876,0
16.05,-0.040086237513632,0
16.06,-0.0292996598528746,0
16.07,-0.0142530091748862,0
16.080000000000002,-0.0272424509650063,0
16.09,-0.0329702478670448,0
16.1,-0.0333383139189453,0
16.11,-0.0460256169544879,0
16.12,-0.0215361380046197,0
16.13,-0.0311191539403455,0
16.14,-0.0321191465979594,0
16.15,0.0016431434174228,0
16.16,-0.027274007290022,0
16.17,-0.0377530703044837,0
16.18,-0.0344723785129951,0
16.19,-0.0186980075209999,0
16.2,-0.029023441877895,0
16.21,-0.0445126264351692,0
16.22,-0.0209112772599089,0
16.23,-0.0367587466824803,0
16.240000000000002,-0.0113180865331457,0
16.25,-0.0192243613283932,0
16.26,-0.0344718578256094,0
16.27,-0.0171622912957325,0
16.28,-0.0292677349757699,0
16.29,-0.0213924075809739,0
16.3,-0.0250466894488455,0
16.31,-0.0383314764509341,0
16.32,-0.0362773194402272,0
16.330000000000002,-0.0195161430371767,0
16.34,-0.0331374534490003,0
16.35,-0.0338001524294302,0
16.36,-0.0392888799448921,0
16.37,-0.0254756684624579,0
16.38,-0.0090604334290267,0
16.39,-0.0403350537228459,0
16.4,-0.0293915903442265,0
16.41,-0.0154856579716906,0
16.42,-0.0303783742463698,0
16.43,-0.0250323572781995,0
16.44,-0.0401541434299214,0
16.45,-0.025221287984193,0
16.46,-0.0313499702102377,0
16.47,-0.0195954138965575,0
16.48,-0.0175530572104743,0
16.490000000000002,-0.0035055026460334,0
16.5,-0.0235790460267631,0
16.51,-0.0260916705212583,0
16.52,-0.0273800637157426,0
16.53,-0.0328298596990572,0
16.54,-0.0258876652476708,0
16.55,-0.0322008414421526,0
16.56,-0.0275365578574124,0
16.57,-0.0160195490366603,0
16.580000000000002,-0.0392353231827191,0
16.59,-0.0177455012906657,0
16.6,-0.0159475417049524,0
16.61,-0.0302737990979228,0
16.62,-0.0502861001095034,0
16.63,-0.0351202239917437,0
16.64,-0.0160465272347115,0
16.65,-0.0292196373492543,0
16.66,-0.0389584783901451,0
16.67,-0.0339877198044308,0
16.68,-0.0205082999057497,0
16.69,-0.0234217089916029,0
16.7,-0.0312529249637679,0
16.71,-0.0325064220569027,0
16.72,-0.0327303479380082,0
16.73,-0.0380114712188515,0
16.740000000000002,-0.0126082296999118,0
16.75,-0.0319598226806186,0
16.76,-0.016539678227919,0
16.77,-0.0134727623010304,0
16.78,-0.0186774870440715,0
16.79,-0.0329514860663326,0
16.8,-0.0245726825471846,0
16.81,-0.0288266535156633,0
16.82,-0.037596443444693,0
16.830000000000002,-0.0252905726875934,0
16.84,-0.040299317265761,0
16.85,-0.0166068924038847,0
16.86,-0.0331046391868241,0
16.87,-0.0264216624805108,0
16.88,-0.0255751859613927,0
16.89,-0.0309719327790364,0
16.9,-0.0224907760384216,0
16.91,-0.0330815941983646,0
16.92,-0.0195944407293392,0
16.93,-0.0417420789992702,0
16.94,-0.026993367246969,0
16.95,-0.0088427661851555,0
16.96,-0.0382102747810276,0
16.97,-0.0349593287669409,0
16.98,-0.0230177302041657,0
16.990000000000002,-0.0263359325808878,0
17.0,-0.0246004031189104,0
17.01,-0.023189798487937,0
17.02,-0.0217094327057025,0
17.03,-0.0169346384586472,0
17.04,-0.023908451644696,0
17.05,-0.0303942279117096,0
17.06,-0.0212309392906226,0
17.07,-0.0089328936490636,0
17.080000000000002,-0.0292330988908693,0
17.09,-0.0376271146145391,0
17.1,-0.0167860867082006,0
17.11,-0.0290357885494692,0
17.12,-0.0495337675401273,0
17.13,-0.0193079621275752,0
17.14,-0.0331105792167698,0
17.150000000000002,-0.0286377602695634,0
17.16,-0.0243877658552839,0
17.17,-0.0257777256986432,0
17.18,-0.0205633692790539,0
17.19,-0.0319879277278214,0
17.2,-0.022477194230274,0
17.21,-0.0301789187978998,0
17.22,-0.0201705586463919,0
17.23,-0.021380211675644,0
17.240000000000002,-0.0368635082290702,0
17.25,-0.016624546377894,0
17.26,-0.0328192599664558,0
17.27,-0.0193543171598276,0
17.28,-0.0237373032949899,0
17.29,-0.0090036326140987,0
17.3,-0.0295954338332637,0
