time_s,cmd,actuator_pos
8.34,0.0,-0.5280000000000004
8.35,0.0,-0.5250000000000004
8.36,0.0,-0.5220000000000004
8.370000000000001,0.0,-0.5190000000000003
8.38,0.0,-0.5160000000000003
8.39,0.0,-0.5130000000000003
8.4,0.0,-0.5100000000000003
8.41,0.0,-0.5070000000000003
8.42,0.0,-0.5040000000000003
8.43,0.0,-0.5010000000000003
8.44,0.0,-0.49800000000000033
8.45,0.0,-0.49500000000000033
8.46,0.0,-0.4920000000000003
8.47,0.0,-0.4890000000000003
8.48,0.0,-0.4860000000000003
8.49,0.0,-0.4830000000000003
8.5,0.0,-0.4800000000000003
8.51,0.0,-0.4770000000000003
8.52,0.0,-0.4740000000000003
8.53,0.0,-0.4710000000000003
8.540000000000001,0.0,-0.4680000000000003
8.55,0.0,-0.4650000000000003
8.56,0.0,-0.4620000000000003
8.57,0.0,-0.4590000000000003
8.58,0.0,-0.4560000000000003
8.59,0.0,-0.4530000000000003
8.6,0.0,-0.4500000000000003
8.61,0.0,-0.4470000000000003
8.620000000000001,0.0,-0.4440000000000003
8.63,0.0,-0.4410000000000003
8.64,0.0,-0.4380000000000003
8.65,0.0,-0.4350000000000003
8.66,0.0,-0.4320000000000003
8.67,0.0,-0.42900000000000027
8.68,0.0,-0.42600000000000027
8.69,0.0,-0.42300000000000026
8.700000000000001,0.0,-0.42000000000000026
8.71,0.0,-0.41700000000000026
8.72,0.0,-0.41400000000000026
8.73,0.0,-0.41100000000000025
8.74,0.0,-0.40800000000000025
8.75,0.0,-0.40500000000000025
8.76,0.0,-0.40200000000000025
8.77,0.0,-0.39900000000000024
8.78,0.0,-0.39600000000000024
8.790000000000001,0.0,-0.39300000000000024
8.8,0.0,-0.39000000000000024
8.81,0.0,-0.38700000000000023
8.82,0.0,-0.38400000000000023
8.83,0.0,-0.3810000000000002
8.84,0.0,-0.3780000000000002
8.85,0.0,-0.3750000000000002
8.86,0.0,-0.3720000000000002
8.870000000000001,0.0,-0.3690000000000002
8.88,0.0,-0.3660000000000002
8.89,0.0,-0.3630000000000002
8.9,0.0,-0.3600000000000002
8.91,0.0,-0.3570000000000002
8.92,0.0,-0.3540000000000002
8.93,0.0,-0.3510000000000002
8.94,0.0,-0.3480000000000002
8.950000000000001,0.0,-0.3450000000000002
8.96,0.0,-0.3420000000000002
8.97,0.0,-0.3390000000000002
8.98,0.0,-0.3360000000000002
8.99,0.0,-0.3330000000000002
9.0,0.0,-0.3300000000000002
9.01,0.0,-0.3270000000000002
9.02,0.0,-0.3240000000000002
9.03,0.0,-0.3210000000000002
9.040000000000001,0.0,-0.31800000000000017
9.05,0.0,-0.31500000000000017
9.06,0.0,-0.31200000000000017
9.07,0.0,-0.30900000000000016
9.08,0.0,-0.30600000000000016
9.09,0.0,-0.30300000000000016
9.1,0.0,-0.30000000000000016
9.11,0.0,-0.29700000000000015
9.120000000000001,0.0,-0.29400000000000015
9.13,0.0,-0.29100000000000015
9.14,0.0,-0.28800000000000014
9.15,0.0,-0.28500000000000014
9.16,0.0,-0.28200000000000014
9.17,0.0,-0.27900000000000014
9.18,0.0,-0.27600000000000013
9.19,0.0,-0.27300000000000013
9.200000000000001,0.0,-0.27000000000000013
9.21,0.0,-0.2670000000000001
9.22,0.0,-0.2640000000000001
9.23,0.0,-0.2610000000000001
9.24,0.0,-0.2580000000000001
9.25,0.0,-0.2550000000000001
9.26,0.0,-0.2520000000000001
9.27,0.0,-0.2490000000000001
9.28,0.0,-0.2460000000000001
9.290000000000001,0.0,-0.2430000000000001
9.3,0.0,-0.2400000000000001
9.31,0.0,-0.2370000000000001
9.32,0.0,-0.2340000000000001
9.33,0.0,-0.2310000000000001
9.34,0.0,-0.2280000000000001
9.35,0.0,-0.2250000000000001
9.36,0.0,-0.2220000000000001
9.370000000000001,0.0,-0.21900000000000008
9.38,0.0,-0.21600000000000008
9.39,0.0,-0.21300000000000008
9.4,0.0,-0.21000000000000008
9.41,0.0,-0.20700000000000007
9.42,0.0,-0.20400000000000007
9.43,0.0,-0.20100000000000007
9.44,0.0,-0.19800000000000006
9.450000000000001,0.0,-0.19500000000000006
9.46,0.0,-0.19200000000000006
9.47,0.0,-0.18900000000000006
9.48,0.0,-0.18600000000000005
9.49,0.0,-0.18300000000000005
9.5,0.0,-0.18000000000000005
9.51,0.0,-0.17700000000000005
9.52,0.0,-0.17400000000000004
9.53,0.0,-0.17100000000000004
9.540000000000001,0.0,-0.16800000000000004
9.55,0.0,-0.16500000000000004
9.56,0.0,-0.16200000000000003
9.57,0.0,-0.15900000000000003
9.58,0.0,-0.15600000000000003
9.59,0.0,-0.15300000000000002
9.6,0.0,-0.15000000000000002
9.61,0.0,-0.14700000000000002
9.620000000000001,0.0,-0.14400000000000002
9.63,0.0,-0.14100000000000001
9.64,0.0,-0.138
9.65,0.0,-0.135
9.66,0.0,-0.132
9.67,0.0,-0.129
9.68,0.0,-0.126
9.69,0.0,-0.123
9.700000000000001,0.0,-0.12
9.71,0.0,-0.11699999999999999
9.72,0.0,-0.11399999999999999
9.73,0.0,-0.11099999999999999
9.74,0.0,-0.10799999999999998
9.75,0.0,-0.10499999999999998
9.76,0.0,-0.10199999999999998
9.77,0.0,-0.09899999999999998
9.78,0.0,-0.09599999999999997
9.790000000000001,0.0,-0.09299999999999997
9.8,0.0,-0.08999999999999997
9.81,0.0,-0.08699999999999997
9.82,0.0,-0.08399999999999996
9.83,0.0,-0.08099999999999996
9.84,0.0,-0.07799999999999996
9.85,0.0,-0.07499999999999996
9.86,0.0,-0.07199999999999995
9.870000000000001,0.0,-0.06899999999999995
9.88,0.0,-0.06599999999999995
9.89,0.0,-0.06299999999999994
9.9,0.0,-0.05999999999999994
9.91,0.0,-0.05699999999999994
9.92,0.0,-0.05399999999999994
9.93,0.0,-0.050999999999999934
9.94,0.0,-0.04799999999999993
9.950000000000001,0.0,-0.04499999999999993
9.96,0.0,-0.041999999999999926
9.97,0.0,-0.038999999999999924
9.98,0.0,-0.03599999999999992
9.99,0.0,-0.03299999999999992
